show_id,release_year,date_added,year_difference
s822,2018,2021-06-02,3.0
s823,2019,2021-06-02,2.0
s824,2019,2021-06-02,2.0
s825,2018,2021-06-02,3.0
s826,2020,2021-05-31,1.0
s827,2021,2021-05-30,0.0
s828,2021,2021-05-29,0.0
s829,2016,2021-05-28,5.0
s830,2021,2021-05-28,0.0
s831,2021,2021-05-28,0.0
s832,2021,2021-05-28,0.0
s833,2021,2021-05-28,0.0
s834,2021,2021-05-27,0.0
s835,2021,2021-05-27,0.0
s836,2021,2021-05-27,0.0
s837,2021,2021-05-27,0.0
s838,2021,2021-05-27,0.0
s839,2021,2021-05-27,0.0
s840,2018,2021-05-27,3.0
s841,2021,2021-05-26,0.0
s842,2021,2021-05-26,0.0
s843,2021,2021-05-26,0.0
s844,2016,2021-05-26,5.0
s845,2021,2021-05-26,0.0
s846,2014,2021-05-25,7.0
s847,2015,2021-05-25,6.0
s848,2021,2021-05-24,0.0
s849,2021,2021-05-23,0.0
s850,2020,2021-05-22,1.0
s851,2021,2021-05-21,0.0
s852,2021,2021-05-21,0.0
s853,2021,2021-05-21,0.0
s854,2021,2021-05-21,0.0
s855,2021,2021-05-21,0.0
s856,2021,2021-05-21,0.0
s857,2020,2021-05-21,1.0
s858,2021,2021-05-21,0.0
s859,2009,2021-05-20,12.0
s860,2011,2021-05-20,10.0
s861,2020,2021-05-20,1.0
s862,2021,2021-05-20,0.0
s863,2021,2021-05-20,0.0
s864,2011,2021-05-20,10.0
s865,2006,2021-05-20,15.0
s866,2014,2021-05-19,7.0
s867,2017,2021-05-19,4.0
s868,1998,2021-05-19,23.0
s869,1997,2021-05-19,24.0
s870,2021,2021-05-19,0.0
s871,2021,2021-05-18,0.0
s872,2021,2021-05-18,0.0
s873,2016,2021-05-16,5.0
s874,2021,2021-05-15,0.0
s875,2021,2021-05-15,0.0
s876,2020,2021-05-15,1.0
s877,2021,2021-05-14,0.0
s878,2021,2021-05-14,0.0
s879,2021,2021-05-14,0.0
s880,2021,2021-05-14,0.0
s881,2021,2021-05-14,0.0
s882,2021,2021-05-14,0.0
s883,2021,2021-05-14,0.0
s884,2021,2021-05-14,0.0
s885,2021,2021-05-14,0.0
s886,2018,2021-05-14,3.0
s887,2020,2021-05-14,1.0
s888,2020,2021-05-14,1.0
s889,2021,2021-05-14,0.0
s890,2021,2021-05-14,0.0
s891,2021,2021-05-13,0.0
s892,2004,2021-05-13,17.0
s893,2018,2021-05-13,3.0
s894,2020,2021-05-13,1.0
s895,2021,2021-05-12,0.0
s896,2021,2021-05-12,0.0
s897,2021,2021-05-12,0.0
s898,2021,2021-05-12,0.0
s899,2020,2021-05-11,1.0
s900,2020,2021-05-11,1.0
s901,2021,2021-05-11,0.0
s902,2019,2021-05-10,2.0
s903,2021,2021-05-09,0.0
s904,2021,2021-05-09,0.0
s905,2017,2021-05-08,4.0
s906,2021,2021-05-08,0.0
s907,1999,2021-05-07,22.0
s908,2020,2021-05-07,1.0
s909,2021,2021-05-07,0.0
s910,2021,2021-05-07,0.0
s911,2021,2021-05-07,0.0
s912,2017,2021-05-07,4.0
s913,2021,2021-05-07,0.0
s914,2020,2021-05-07,1.0
s915,2017,2021-05-07,4.0
s916,2020,2021-05-06,1.0
s917,2013,2021-05-06,8.0
s918,2019,2021-05-05,2.0
s919,2021,2021-05-05,0.0
s920,2021,2021-05-05,0.0
s921,2020,2021-05-04,1.0
s922,2018,2021-05-04,3.0
s923,2018,2021-05-04,3.0
s924,2021,2021-05-04,0.0
s925,2020,2021-05-01,1.0
s926,2010,2021-05-01,11.0
s927,2006,2021-05-01,15.0
s928,2010,2021-05-01,11.0
s929,1989,2021-05-01,32.0
s930,2017,2021-05-01,4.0
s931,2010,2021-05-01,11.0
s932,2005,2021-05-01,16.0
s933,2010,2021-05-01,11.0
s934,2009,2021-05-01,12.0
s935,2018,2021-05-01,3.0
s936,2012,2021-05-01,9.0
s937,2020,2021-05-01,1.0
s938,2017,2021-05-01,4.0
s939,2019,2021-05-01,2.0
s940,2013,2021-05-01,8.0
s941,2014,2021-05-01,7.0
s942,2013,2021-05-01,8.0
s943,2003,2021-05-01,18.0
s944,2008,2021-05-01,13.0
s945,2018,2021-05-01,3.0
s946,2020,2021-05-01,1.0
s947,1994,2021-05-01,27.0
s948,2009,2021-05-01,12.0
s949,2018,2021-05-01,3.0
s950,2011,2021-05-01,10.0
s951,2009,2021-05-01,12.0
s952,2002,2021-05-01,19.0
s953,2000,2021-05-01,21.0
s954,2016,2021-05-01,5.0
s955,2018,2021-05-01,3.0
s956,1992,2021-05-01,29.0
s957,2008,2021-05-01,13.0
s958,2021,2021-04-30,0.0
s959,2019,2021-04-30,2.0
s960,2021,2021-04-30,0.0
s961,2021,2021-04-30,0.0
s962,2021,2021-04-30,0.0
s963,2018,2021-04-30,3.0
s964,2021,2021-04-30,0.0
s965,2021,2021-04-29,0.0
s966,2021,2021-04-29,0.0
s967,2021,2021-04-28,0.0
s968,2021,2021-04-28,0.0
s969,2021,2021-04-28,0.0
s970,2014,2021-04-27,7.0
s971,2011,2021-04-27,10.0
s972,2018,2021-04-27,3.0
s973,2021,2021-04-27,0.0
s974,2020,2021-04-27,1.0
s975,2019,2021-04-24,2.0
s976,2021,2021-04-24,0.0
s977,2017,2021-04-23,4.0
s978,2016,2021-04-23,5.0
s979,2014,2021-04-23,7.0
s980,2013,2021-04-23,8.0
s981,2015,2021-04-23,6.0
s982,2004,2021-04-23,17.0
s983,2015,2021-04-23,6.0
s984,2021,2021-04-23,0.0
s985,2015,2021-04-23,6.0
s986,2015,2021-04-23,6.0
s987,2016,2021-04-23,5.0
s988,2019,2021-04-23,2.0
s989,2021,2021-04-23,0.0
s990,2017,2021-04-23,4.0
s991,2015,2021-04-23,6.0
s992,2020,2021-04-23,1.0
s993,2020,2021-04-23,1.0
s994,2021,2021-04-23,0.0
s995,2020,2021-04-23,1.0
s996,2001,2021-04-23,20.0
s997,2021,2021-04-22,0.0
s998,2021,2021-04-22,0.0
s999,2021,2021-04-22,0.0
s1000,2021,2021-04-22,0.0
s1001,2020,2021-04-22,1.0
s1002,2015,2021-04-21,6.0
s1003,2021,2021-04-21,0.0
s1004,2021,2021-04-21,0.0
s1005,2021,2021-04-20,0.0
s1006,2013,2021-04-20,8.0
s1007,2018,2021-04-20,3.0
s1008,2017,2021-04-20,4.0
s1009,2019,2021-04-20,2.0
s1010,2020,2021-04-20,1.0
s1011,2019,2021-04-20,2.0
s1012,2014,2021-04-19,7.0
s1013,2021,2021-04-19,0.0
s1014,2016,2021-04-19,5.0
s1015,2019,2021-04-19,2.0
s1016,1992,2021-04-17,29.0
s1017,2011,2021-04-17,10.0
s1018,2010,2021-04-17,11.0
s1019,2008,2021-04-17,13.0
s1020,2001,2021-04-17,20.0
s1021,2004,2021-04-17,17.0
s1022,2010,2021-04-17,11.0
s1023,2007,2021-04-17,14.0
s1024,2021,2021-04-16,0.0
s1025,2021,2021-04-16,0.0
s1026,2021,2021-04-16,0.0
s1027,2021,2021-04-16,0.0
s1028,2015,2021-04-16,6.0
s1029,2021,2021-04-16,0.0
s1030,2013,2021-04-16,8.0
s1031,2020,2021-04-16,1.0
s1032,2020,2021-04-16,1.0
s1033,2021,2021-04-16,0.0
s1034,2013,2021-04-16,8.0
s1035,2020,2021-04-16,1.0
s1036,2017,2021-04-16,4.0
s1037,2017,2021-04-16,4.0
s1038,2021,2021-04-16,0.0
s1039,2016,2021-04-15,5.0
s1040,2020,2021-04-15,1.0
s1041,2016,2021-04-15,5.0
s1042,2016,2021-04-15,5.0
s1043,2019,2021-04-15,2.0
s1044,2006,2021-04-15,15.0
s1045,2021,2021-04-15,0.0
s1046,2020,2021-04-15,1.0
s1047,2019,2021-04-15,2.0
s1048,2018,2021-04-15,3.0
s1049,2020,2021-04-15,1.0
s1050,2019,2021-04-15,2.0
s1051,2021,2021-04-15,0.0
s1052,2003,2021-04-15,18.0
s1053,2012,2021-04-15,9.0
s1054,2014,2021-04-15,7.0
s1055,2020,2021-04-15,1.0
s1056,1981,2021-04-15,40.0
s1057,2015,2021-04-14,6.0
s1058,2021,2021-04-14,0.0
s1059,2021,2021-04-14,0.0
s1060,2018,2021-04-14,3.0
s1061,2020,2021-04-14,1.0
s1062,2020,2021-04-14,1.0
s1063,2021,2021-04-14,0.0
s1064,2019,2021-04-14,2.0
s1065,2016,2021-04-14,5.0
s1066,2019,2021-04-14,2.0
s1067,2021,2021-04-14,0.0
s1068,2020,2021-04-14,1.0
s1069,2019,2021-04-14,2.0
s1070,2020,2021-04-14,1.0
s1071,2021,2021-04-14,0.0
s1072,2017,2021-04-13,4.0
s1073,2018,2021-04-13,3.0
s1074,2018,2021-04-13,3.0
s1075,2019,2021-04-13,2.0
s1076,2021,2021-04-13,0.0
s1077,2018,2021-04-13,3.0
s1078,2019,2021-04-13,2.0
s1079,2017,2021-04-13,4.0
s1080,2020,2021-04-13,1.0
s1081,2021,2021-04-12,0.0
s1082,2018,2021-04-12,3.0
s1083,2021,2021-04-11,0.0
s1084,2020,2021-04-10,1.0
s1085,2020,2021-04-09,1.0
s1086,2021,2021-04-09,0.0
s1087,2016,2021-04-09,5.0
s1088,2021,2021-04-09,0.0
s1089,2021,2021-04-09,0.0
s1090,2021,2021-04-09,0.0
s1091,2020,2021-04-08,1.0
s1092,2021,2021-04-08,0.0
s1093,2021,2021-04-07,0.0
s1094,2021,2021-04-07,0.0
s1095,2021,2021-04-07,0.0
s1096,2021,2021-04-07,0.0
s1097,2021,2021-04-06,0.0
s1098,2020,2021-04-05,1.0
s1099,2021,2021-04-05,0.0
s1100,2020,2021-04-04,1.0
s1101,2020,2021-04-04,1.0
s1102,2013,2021-04-03,8.0
s1103,2006,2021-04-02,15.0
s1104,2018,2021-04-02,3.0
s1105,2012,2021-04-02,9.0
s1106,2021,2021-04-02,0.0
s1107,2019,2021-04-02,2.0
s1108,2018,2021-04-02,3.0
s1109,2021,2021-04-02,0.0
s1110,2021,2021-04-02,0.0
s1111,2021,2021-04-02,0.0
s1112,2008,2021-04-02,13.0
s1113,2017,2021-04-02,4.0
s1114,2009,2021-04-01,12.0
s1115,2009,2021-04-01,12.0
s1116,2012,2021-04-01,9.0
s1117,2020,2021-04-01,1.0
s1118,2019,2021-04-01,2.0
s1119,2010,2021-04-01,11.0
s1120,2015,2021-04-01,6.0
s1121,2016,2021-04-01,5.0
s1122,2001,2021-04-01,20.0
s1123,2020,2021-04-01,1.0
s1124,2021,2021-04-01,0.0
s1125,1996,2021-04-01,25.0
s1126,2017,2021-04-01,4.0
s1127,1964,2021-04-01,57.0
s1128,2021,2021-04-01,0.0
s1129,2017,2021-04-01,4.0
s1130,2016,2021-04-01,5.0
s1131,2017,2021-04-01,4.0
s1132,2017,2021-04-01,4.0
s1133,2017,2021-04-01,4.0
s1134,2016,2021-04-01,5.0
s1135,2017,2021-04-01,4.0
s1136,2010,2021-04-01,11.0
s1137,2021,2021-04-01,0.0
s1138,2019,2021-04-01,2.0
s1139,2002,2021-04-01,19.0
s1140,2009,2021-04-01,12.0
s1141,1999,2021-04-01,22.0
s1142,2016,2021-04-01,5.0
s1143,2017,2021-04-01,4.0
s1144,2021,2021-04-01,0.0
s1145,2008,2021-04-01,13.0
s1146,2018,2021-03-31,3.0
s1147,2021,2021-03-31,0.0
s1148,2020,2021-03-31,1.0
s1149,2015,2021-03-31,6.0
s1150,2005,2021-03-31,16.0
s1151,2021,2021-03-30,0.0
s1152,2021,2021-03-30,0.0
s1153,2020,2021-03-30,1.0
s1154,2013,2021-03-29,8.0
s1155,2012,2021-03-28,9.0
s1156,2021,2021-03-28,0.0
s1157,2021,2021-03-26,0.0
s1158,2021,2021-03-26,0.0
s1159,2013,2021-03-26,8.0
s1160,2018,2021-03-26,3.0
s1161,1998,2021-03-26,23.0
s1162,2020,2021-03-26,1.0
s1163,2020,2021-03-26,1.0
s1164,2021,2021-03-26,0.0
s1165,2020,2021-03-26,1.0
s1166,2021,2021-03-26,0.0
s1167,2021,2021-03-26,0.0
s1168,2021,2021-03-25,0.0
s1169,2021,2021-03-25,0.0
s1170,2021,2021-03-25,0.0
s1171,2021,2021-03-25,0.0
s1172,2021,2021-03-24,0.0
s1173,2021,2021-03-23,0.0
s1174,2021,2021-03-23,0.0
s1175,2021,2021-03-23,0.0
s1176,2013,2021-03-22,8.0
s1177,2020,2021-03-20,1.0
s1178,2020,2021-03-20,1.0
s1179,2020,2021-03-20,1.0
s1180,2010,2021-03-20,11.0
s1181,2021,2021-03-19,0.0
s1182,2021,2021-03-19,0.0
s1183,2021,2021-03-19,0.0
s1184,2020,2021-03-19,1.0
s1185,2021,2021-03-19,0.0
s1186,2020,2021-03-19,1.0
s1187,2021,2021-03-18,0.0
s1188,2021,2021-03-18,0.0
s1189,2021,2021-03-18,0.0
s1190,2021,2021-03-18,0.0
s1191,2020,2021-03-18,1.0
s1192,2014,2021-03-18,7.0
s1193,2020,2021-03-18,1.0
s1194,2020,2021-03-18,1.0
s1195,2017,2021-03-17,4.0
s1196,2021,2021-03-17,0.0
s1197,2021,2021-03-17,0.0
s1198,2014,2021-03-16,7.0
s1199,2021,2021-03-16,0.0
s1200,2012,2021-03-16,9.0
s1201,2021,2021-03-16,0.0
s1202,2021,2021-03-15,0.0
s1203,2021,2021-03-15,0.0
s1204,2016,2021-03-15,5.0
s1205,2020,2021-03-15,1.0
s1206,2021,2021-03-15,0.0
s1207,2021,2021-03-15,0.0
s1208,2020,2021-03-14,1.0
s1209,2015,2021-03-12,6.0
s1210,2020,2021-03-12,1.0
s1211,2021,2021-03-12,0.0
s1212,2015,2021-03-12,6.0
s1213,2021,2021-03-12,0.0
s1214,2021,2021-03-12,0.0
s1215,2020,2021-03-12,1.0
s1216,2010,2021-03-12,11.0
s1217,2013,2021-03-12,8.0
s1218,2021,2021-03-12,0.0
s1219,2021,2021-03-12,0.0
s1220,2016,2021-03-12,5.0
s1221,2021,2021-03-11,0.0
s1222,2020,2021-03-11,1.0
s1223,2020,2021-03-11,1.0
s1224,2021,2021-03-10,0.0
s1225,2021,2021-03-10,0.0
s1226,2021,2021-03-10,0.0
s1227,2021,2021-03-09,0.0
s1228,2021,2021-03-08,0.0
s1229,2021,2021-03-08,0.0
s1230,2015,2021-03-06,6.0
s1231,2021,2021-03-05,0.0
s1232,2021,2021-03-05,0.0
s1233,2021,2021-03-05,0.0
s1234,2020,2021-03-05,1.0
s1235,2021,2021-03-05,0.0
s1236,2021,2021-03-05,0.0
s1237,2021,2021-03-05,0.0
s1238,2020,2021-03-04,1.0
s1239,2021,2021-03-04,0.0
s1240,2013,2021-03-04,8.0
s1241,2013,2021-03-04,8.0
s1242,2021,2021-03-03,0.0
s1243,2021,2021-03-03,0.0
s1244,2014,2021-03-02,7.0
s1245,2020,2021-03-02,1.0
s1246,2021,2021-03-02,0.0
s1247,2019,2021-03-01,2.0
s1248,2009,2021-03-01,12.0
s1249,2021,2021-03-01,0.0
s1250,2021,2021-03-01,0.0
s1251,2021,2021-03-01,0.0
s1252,1990,2021-03-01,31.0
s1253,2018,2021-03-01,3.0
s1254,2019,2021-03-01,2.0
s1255,1988,2021-03-01,33.0
s1256,2011,2021-03-01,10.0
s1257,2006,2021-03-01,15.0
s1258,2011,2021-02-28,10.0
s1259,2021,2021-02-26,0.0
s1260,2016,2021-02-26,5.0
s1261,2021,2021-02-26,0.0
s1262,2006,2021-02-26,15.0
s1263,2021,2021-02-26,0.0
s1264,2015,2021-02-26,6.0
s1265,2011,2021-02-26,10.0
s1266,2021,2021-02-26,0.0
s1267,2008,2021-02-26,13.0
s1268,2014,2021-02-26,7.0
s1269,2019,2021-02-25,2.0
s1270,2021,2021-02-25,0.0
s1271,2018,2021-02-25,3.0
s1272,2018,2021-02-25,3.0
s1273,2021,2021-02-24,0.0
s1274,2020,2021-02-24,1.0
s1275,2021,2021-02-24,0.0
s1276,2021,2021-02-24,0.0
s1277,2019,2021-02-24,2.0
s1278,2021,2021-02-24,0.0
s1279,2021,2021-02-23,0.0
s1280,2020,2021-02-23,1.0
s1281,2021,2021-02-23,0.0
s1282,2021,2021-02-23,0.0
s1283,2020,2021-02-22,1.0
s1284,2013,2021-02-21,8.0
s1285,2016,2021-02-21,5.0
s1286,2021,2021-02-21,0.0
s1287,2020,2021-02-20,1.0
s1288,2021,2021-02-20,0.0
s1289,2018,2021-02-20,3.0
s1290,2020,2021-02-20,1.0
s1291,2021,2021-02-19,0.0
s1292,2020,2021-02-19,1.0
s1293,2017,2021-02-19,4.0
s1294,2021,2021-02-19,0.0
s1295,2021,2021-02-19,0.0
s1296,2019,2021-02-18,2.0
s1297,2021,2021-02-18,0.0
s1298,2018,2021-02-18,3.0
s1299,2021,2021-02-18,0.0
s1300,2021,2021-02-18,0.0
s1301,2021,2021-02-17,0.0
s1302,2021,2021-02-17,0.0
s1303,2021,2021-02-17,0.0
s1304,2018,2021-02-17,3.0
s1305,2021,2021-02-16,0.0
s1306,2002,2021-02-16,19.0
s1307,2020,2021-02-16,1.0
s1308,2017,2021-02-16,4.0
s1309,2021,2021-02-15,0.0
s1310,2018,2021-02-15,3.0
s1311,2021,2021-02-15,0.0
s1312,2021,2021-02-14,0.0
s1313,2020,2021-02-13,1.0
s1314,2021,2021-02-12,0.0
s1315,2005,2021-02-12,16.0
s1316,2021,2021-02-12,0.0
s1317,2019,2021-02-12,2.0
s1318,2021,2021-02-12,0.0
s1319,2021,2021-02-12,0.0
s1320,2021,2021-02-12,0.0
s1321,2019,2021-02-11,2.0
s1322,2016,2021-02-11,5.0
s1323,2018,2021-02-11,3.0
s1324,2020,2021-02-11,1.0
s1325,2012,2021-02-11,9.0
s1326,2021,2021-02-11,0.0
s1327,2021,2021-02-11,0.0
s1328,2008,2021-02-11,13.0
s1329,2021,2021-02-10,0.0
s1330,2021,2021-02-10,0.0
s1331,2019,2021-02-10,2.0
s1332,1945,2021-02-09,76.0
s1333,2008,2021-02-08,13.0
s1334,2016,2021-02-08,5.0
s1335,2020,2021-02-07,1.0
s1336,2020,2021-02-06,1.0
s1337,2017,2021-02-05,4.0
s1338,2017,2021-02-05,4.0
s1339,2021,2021-02-05,0.0
s1340,2021,2021-02-05,0.0
s1341,2020,2021-02-05,1.0
s1342,2021,2021-02-05,0.0
s1343,2021,2021-02-05,0.0
s1344,2021,2021-02-05,0.0
s1345,2020,2021-02-05,1.0
s1346,2021,2021-02-05,0.0
s1347,2020,2021-02-03,1.0
s1348,2020,2021-02-03,1.0
s1349,2021,2021-02-03,0.0
s1350,2012,2021-02-03,9.0
s1351,2018,2021-02-03,3.0
s1352,2020,2021-02-02,1.0
s1353,2021,2021-02-02,0.0
s1354,1997,2021-02-01,24.0
s1355,2019,2021-02-01,2.0
s1356,2018,2021-02-01,3.0
s1357,2018,2021-02-01,3.0
s1358,2019,2021-02-01,2.0
s1359,2010,2021-02-01,11.0
s1360,2008,2021-02-01,13.0
s1361,2020,2021-02-01,1.0
s1362,2019,2021-02-01,2.0
s1363,2015,2021-02-01,6.0
s1364,2019,2021-02-01,2.0
s1365,2005,2021-02-01,16.0
s1366,2019,2021-02-01,2.0
s1367,2020,2021-01-31,1.0
s1368,2018,2021-01-31,3.0
s1369,2021,2021-01-29,0.0
s1370,2021,2021-01-29,0.0
s1371,2021,2021-01-29,0.0
s1372,2021,2021-01-29,0.0
s1373,2021,2021-01-28,0.0
s1374,2021,2021-01-27,0.0
s1375,2021,2021-01-27,0.0
s1376,2021,2021-01-27,0.0
s1377,2020,2021-01-27,1.0
s1378,2018,2021-01-27,3.0
s1379,2021,2021-01-27,0.0
s1380,2018,2021-01-26,3.0
s1381,2021,2021-01-26,0.0
s1382,2019,2021-01-26,2.0
s1383,2019,2021-01-26,2.0
s1384,2021,2021-01-22,0.0
s1385,2021,2021-01-22,0.0
s1386,2019,2021-01-22,2.0
s1387,2020,2021-01-22,1.0
s1388,2010,2021-01-22,11.0
s1389,2021,2021-01-22,0.0
s1390,2020,2021-01-21,1.0
s1391,2020,2021-01-21,1.0
s1392,2020,2021-01-20,1.0
s1393,2021,2021-01-20,0.0
s1394,2020,2021-01-20,1.0
s1395,2021,2021-01-20,0.0
s1396,2021,2021-01-19,0.0
s1397,2013,2021-01-18,8.0
s1398,2016,2021-01-16,5.0
s1399,2020,2021-01-16,1.0
s1400,2018,2021-01-16,3.0
s1401,2021,2021-01-15,0.0
s1402,2021,2021-01-15,0.0
s1403,2021,2021-01-15,0.0
s1404,2020,2021-01-15,1.0
s1405,2016,2021-01-15,5.0
s1406,2021,2021-01-15,0.0
s1407,2014,2021-01-15,7.0
s1408,2019,2021-01-15,2.0
s1409,2020,2021-01-15,1.0
s1410,2020,2021-01-15,1.0
s1411,2021,2021-01-15,0.0
s1412,2021,2021-01-15,0.0
s1413,2021,2021-01-15,0.0
s1414,2011,2021-01-14,10.0
s1415,2020,2021-01-14,1.0
s1416,2017,2021-01-13,4.0
s1417,2021,2021-01-13,0.0
s1418,2019,2021-01-12,2.0
s1419,2021,2021-01-12,0.0
s1420,2020,2021-01-12,1.0
s1421,2021,2021-01-11,0.0
s1422,2011,2021-01-11,10.0
s1423,2005,2021-01-08,16.0
s1424,2005,2021-01-08,16.0
s1425,2021,2021-01-08,0.0
s1426,2021,2021-01-08,0.0
s1427,2003,2021-01-08,18.0
s1428,2021,2021-01-08,0.0
s1429,2018,2021-01-08,3.0
s1430,2021,2021-01-08,0.0
s1431,2021,2021-01-08,0.0
s1432,2021,2021-01-08,0.0
s1433,2021,2021-01-08,0.0
s1434,2020,2021-01-07,1.0
s1435,2016,2021-01-07,5.0
s1436,2020,2021-01-07,1.0
s1437,2021,2021-01-06,0.0
s1438,2021,2021-01-06,0.0
s1439,2020,2021-01-06,1.0
s1440,2021,2021-01-05,0.0
s1441,2021,2021-01-05,0.0
s1442,1999,2021-01-04,22.0
s1443,2020,2021-01-04,1.0
s1444,2019,2021-01-04,2.0
s1445,2012,2021-01-03,9.0
s1446,2020,2021-01-02,1.0
s1447,2014,2021-01-01,7.0
s1448,2009,2021-01-01,12.0
s1449,2021,2021-01-01,0.0
s1450,2021,2021-01-01,0.0
s1451,1987,2021-01-01,34.0
s1452,2020,2021-01-01,1.0
s1453,2013,2021-01-01,8.0
s1454,1997,2021-01-01,24.0
s1455,2009,2021-01-01,12.0
s1456,2021,2021-01-01,0.0
s1457,2007,2021-01-01,14.0
s1458,2017,2021-01-01,4.0
s1459,2017,2021-01-01,4.0
s1460,2011,2021-01-01,10.0
s1461,2021,2021-01-01,0.0
s1462,1988,2021-01-01,33.0
s1463,2020,2021-01-01,1.0
s1464,2014,2021-01-01,7.0
s1465,2019,2021-01-01,2.0
s1466,2013,2021-01-01,8.0
s1467,2021,2021-01-01,0.0
s1468,2011,2021-01-01,10.0
s1469,2021,2021-01-01,0.0
s1470,1993,2021-01-01,28.0
s1471,2017,2020-12-31,3.0
s1472,2020,2020-12-31,0.0
s1473,2014,2020-12-31,6.0
s1474,2020,2020-12-31,0.0
s1475,2020,2020-12-31,0.0
s1476,2019,2020-12-31,1.0
s1477,2020,2020-12-30,0.0
s1478,2019,2020-12-30,1.0
s1479,2020,2020-12-30,0.0
s1480,2020,2020-12-30,0.0
s1481,2018,2020-12-30,2.0
s1482,2020,2020-12-30,0.0
s1483,2020,2020-12-30,0.0
s1484,2020,2020-12-28,0.0
s1485,2020,2020-12-28,0.0
s1486,2011,2020-12-28,9.0
s1487,2020,2020-12-27,0.0
s1488,2019,2020-12-27,1.0
s1489,2020,2020-12-26,0.0
s1490,2020,2020-12-26,0.0
s1491,2020,2020-12-26,0.0
s1492,2020,2020-12-25,0.0
s1493,2020,2020-12-25,0.0
s1494,2019,2020-12-25,1.0
s1495,2020,2020-12-25,0.0
s1496,2019,2020-12-24,1.0
s1497,2018,2020-12-24,2.0
s1498,2019,2020-12-24,1.0
s1499,2012,2020-12-23,8.0
s1500,2020,2020-12-23,0.0
s1501,2020,2020-12-23,0.0
s1502,2020,2020-12-22,0.0
s1503,2020,2020-12-22,0.0
s1504,2020,2020-12-22,0.0
s1505,2020,2020-12-22,0.0
s1506,2020,2020-12-22,0.0
s1507,2016,2020-12-22,4.0
s1508,2020,2020-12-22,0.0
s1509,2010,2020-12-22,10.0
s1510,2020,2020-12-21,0.0
s1511,2018,2020-12-21,2.0
s1512,2019,2020-12-20,1.0
s1513,2020,2020-12-20,0.0
s1514,2012,2020-12-19,8.0
s1515,2019,2020-12-18,1.0
s1516,2020,2020-12-18,0.0
s1517,2020,2020-12-18,0.0
s1518,2020,2020-12-18,0.0
s1519,2020,2020-12-18,0.0
s1520,2006,2020-12-18,14.0
s1521,2020,2020-12-18,0.0
s1522,2004,2020-12-18,16.0
s1523,2009,2020-12-18,11.0
s1524,2020,2020-12-17,0.0
s1525,2018,2020-12-17,2.0
s1526,2019,2020-12-17,1.0
s1527,2017,2020-12-17,3.0
s1528,2020,2020-12-17,0.0
s1529,2020,2020-12-17,0.0
s1530,2019,2020-12-17,1.0
s1531,2020,2020-12-17,0.0
s1532,2019,2020-12-17,1.0
s1533,2020,2020-12-16,0.0
s1534,2020,2020-12-16,0.0
s1535,2012,2020-12-16,8.0
s1536,2020,2020-12-16,0.0
s1537,2016,2020-12-16,4.0
s1538,2013,2020-12-16,7.0
s1539,2011,2020-12-16,9.0
s1540,2011,2020-12-16,9.0
s1541,2016,2020-12-16,4.0
s1542,2020,2020-12-16,0.0
s1543,2020,2020-12-16,0.0
s1544,2014,2020-12-15,6.0
s1545,2018,2020-12-15,2.0
s1546,2020,2020-12-15,0.0
s1547,2020,2020-12-15,0.0
s1548,2011,2020-12-15,9.0
s1549,2006,2020-12-15,14.0
s1550,2019,2020-12-15,1.0
s1551,2020,2020-12-14,0.0
s1552,2021,2020-12-14,-1.0
s1553,2020,2020-12-14,0.0
s1554,2020,2020-12-13,0.0
s1555,2020,2020-12-12,0.0
s1556,2018,2020-12-12,2.0
s1557,2020,2020-12-11,0.0
s1558,2020,2020-12-11,0.0
s1559,2020,2020-12-11,0.0
s1560,2020,2020-12-11,0.0
s1561,2020,2020-12-11,0.0
s1562,2020,2020-12-11,0.0
s1563,2020,2020-12-10,0.0
s1564,2020,2020-12-10,0.0
s1565,2020,2020-12-10,0.0
s1566,2016,2020-12-10,4.0
s1567,2013,2020-12-10,7.0
s1568,2019,2020-12-10,1.0
s1569,2019,2020-12-09,1.0
s1570,2013,2020-12-09,7.0
s1571,2019,2020-12-09,1.0
s1572,2020,2020-12-09,0.0
s1573,2020,2020-12-09,0.0
s1574,2020,2020-12-09,0.0
s1575,2020,2020-12-09,0.0
s1576,2020,2020-12-08,0.0
s1577,2020,2020-12-08,0.0
s1578,2020,2020-12-08,0.0
s1579,2019,2020-12-08,1.0
s1580,2020,2020-12-08,0.0
s1581,2020,2020-12-08,0.0
s1582,2020,2020-12-08,0.0
s1583,2016,2020-12-08,4.0
s1584,2018,2020-12-07,2.0
s1585,2020,2020-12-07,0.0
s1586,2020,2020-12-07,0.0
s1587,2020,2020-12-07,0.0
s1588,2020,2020-12-05,0.0
s1589,2020,2020-12-05,0.0
s1590,2020,2020-12-04,0.0
s1591,2020,2020-12-04,0.0
s1592,2020,2020-12-04,0.0
s1593,2020,2020-12-04,0.0
s1594,2020,2020-12-04,0.0
s1595,2020,2020-12-04,0.0
s1596,2020,2020-12-04,0.0
s1597,2020,2020-12-04,0.0
s1598,2020,2020-12-04,0.0
s1599,2019,2020-12-03,1.0
s1600,2018,2020-12-03,2.0
s1601,2020,2020-12-03,0.0
s1602,2020,2020-12-03,0.0
s1603,2013,2020-12-03,7.0
s1604,2020,2020-12-02,0.0
s1605,2020,2020-12-02,0.0
s1606,2020,2020-12-02,0.0
s1607,2020,2020-12-02,0.0
